date,임랑해수욕장_정점명,임랑해수욕장_정점코드,임랑해수욕장_유속(cm/s),임랑해수욕장_유향(deg),임랑해수욕장_수온(℃),임랑해수욕장_염분(PSU),임랑해수욕장_유의파고(m),임랑해수욕장_유의파주기(sec),임랑해수욕장_최대파고(m),임랑해수욕장_최대파주기(sec),임랑해수욕장_풍속(m/s),임랑해수욕장_풍향(deg),임랑해수욕장_기온(℃),임랑해수욕장_기압(hPa),임랑해수욕장_시정(m)
2023-04-02,,,9.853787878787879,190.43560606060606,15.850757575757576,,2.3,,3.5,,13.3,139.3030303030303,14.06060606060606,1019.2916666666666,
2023-04-03,,,17.801809954751132,201.0316742081448,16.070135746606336,,2.0,,3.2,,12.1,23.63348416289593,13.974660633484163,1023.4271493212669,
2023-04-04,,,19.244230769230768,187.71153846153845,16.446153846153845,,1.3,,2.1,,5.4,201.88076923076923,14.453076923076924,1021.7911538461539,
2023-04-05,,,23.92676056338028,130.7711267605634,15.984859154929577,,2.9,,4.5,,14.5,197.85915492957747,15.663028169014085,1013.2492957746479,
2023-04-06,,,19.621830985915494,135.09859154929578,14.086619718309858,,2.2,,2.8,,12.5,223.16549295774647,14.067605633802817,1009.4059859154929,
2023-04-07,,,22.98409893992933,126.13074204946996,13.90565371024735,,0.8,,1.4,,10.5,233.1731448763251,13.880212014134274,1011.4303886925794,
2023-04-08,,,23.165248226950357,155.07801418439718,13.460283687943264,,1.0,,1.6,,11.2,276.4432624113475,11.915248226950354,1017.4400709219857,
2023-04-09,,,23.024825174825175,114.45804195804196,13.18951048951049,,1.0,,1.6,,12.5,230.14335664335664,12.194405594405595,1018.8653846153846,
2023-04-10,,,17.718309859154928,86.73239436619718,12.983561643835616,,0.9,,1.3,,7.6,217.77777777777777,13.07638888888889,1017.7161764705882,
2023-04-11,,,25.7288256227758,95.70462633451957,12.93202846975089,,1.8,,8.4,,14.0,212.55516014234877,16.226690391459073,1012.5498220640569,
2023-04-12,,,23.185714285714287,82.41463414634147,13.14390243902439,,1.6,,2.5,,10.1,187.99303135888502,14.343554006968642,1015.2101045296167,
2023-04-13,,,24.866122448979592,75.34285714285714,13.282926829268293,,0.7,,1.1,,12.0,210.8089430894309,13.383333333333335,1017.4824489795919,
2023-04-14,,,17.30785714285714,88.51071428571429,13.426785714285714,,0.6,,1.0,,8.3,208.475,15.036785714285715,1014.4596428571429,
2023-04-15,,,25.197526501766784,91.773851590106,14.242049469964664,,1.6,,2.4,,9.1,146.8374558303887,13.530742049469964,1004.6028268551236,
2023-04-16,,,20.26276595744681,159.46099290780143,14.253900709219858,,0.7,,1.2,,8.6,205.74204946996466,12.161130742049469,1004.9003546099292,
2023-04-17,,,22.380165289256198,140.82231404958677,14.238683127572017,,1.0,,1.3,,10.5,226.6694214876033,13.093388429752066,1015.4165289256198,
2023-04-18,,,23.814869888475837,151.6914498141264,14.097026022304833,,1.5,,2.7,,12.4,199.19330855018586,16.197026022304833,1012.596654275093,
2023-04-19,,,19.0,53.0,13.8,,1.3,,1.9,,3.7,206.0,17.5,1010.9,
2023-04-20,,,26.81923076923077,148.08041958041957,14.413986013986012,,0.7,,1.1,,10.7,199.23076923076923,16.926573426573427,1008.6083916083916,
2023-04-21,,,30.398947368421055,199.3438596491228,14.66140350877193,,1.8,,2.5,,13.7,75.0421052631579,15.922456140350876,1012.1210526315789,
2023-04-22,,,23.1,198.06293706293707,15.022027972027972,,2.4,,3.5,,11.4,31.174825174825173,14.06958041958042,1020.0409090909092,
2023-04-23,,,17.795804195804198,172.43356643356643,15.120979020979023,,2.5,,3.9,,9.1,75.42657342657343,13.455944055944057,1023.9916083916083,
2023-04-24,,,18.51118881118881,181.9265734265734,15.171678321678323,,2.5,,3.4,,8.4,70.86713286713287,14.102097902097901,1024.5555944055945,
2023-04-25,,,21.305445544554455,165.6980198019802,15.123152709359607,,1.7,,2.8,,9.2,285.13366336633663,11.533663366336635,1015.7915841584158,
2023-04-26,,,12.122222222222222,146.57037037037037,15.155555555555555,,0.9,,1.4,,8.8,248.37638376383765,13.77011070110701,1011.9837638376383,
2023-04-27,,,13.376855895196508,114.6943231441048,15.082608695652175,,0.7,,1.0,,7.5,213.79039301310044,13.73201754385965,1020.6,
2023-04-28,,,18.335335689045934,116.30742049469964,14.91590106007067,,0.7,,1.1,,10.7,206.73498233215548,15.346289752650177,1017.9766784452297,
2023-04-29,,,19.462369337979094,93.97212543554006,14.941811846689896,,1.3,,2.0,,10.7,211.99303135888502,16.270383275261324,1007.6895470383276,
2023-04-30,,,7.737179487179487,158.84615384615384,14.862820512820512,,0.6,,0.9,,8.4,249.84615384615384,13.691025641025643,1007.8051282051282,
2023-05-01,,,26.074770642201834,89.61009174311927,14.725570776255708,,0.8,,1.2,,10.2,197.02293577981652,15.657798165137615,1014.8174311926606,
2023-05-02,,,16.706666666666667,128.18947368421053,14.83543859649123,,0.6,,0.9,,4.9,244.09473684210528,14.745263157894735,1023.7140350877193,
2023-05-03,,,16.12369337979094,160.0,14.961324041811846,,0.6,,1.0,,7.5,231.78745644599303,15.74355400696864,1022.5919860627179,
2023-05-04,,,20.634965034965035,156.16433566433565,14.832167832167832,,0.9,,1.6,,8.9,194.006993006993,16.646853146853147,1017.4895104895105,
2023-05-05,,,35.224812030075185,50.24812030075188,14.267407407407406,,2.3,,3.7,,13.1,202.99248120300751,16.934586466165413,1008.3435114503817,
2023-05-06,,,28.16725978647687,181.86832740213524,14.259786476868328,,2.1,,3.1,,12.3,245.66548042704628,14.495373665480427,1006.7583629893238,
2023-05-07,,,25.002142857142857,200.46428571428572,14.355,,2.1,,2.9,,12.8,97.07857142857142,13.211785714285716,1010.6760714285714,
2023-05-08,,,17.637373737373736,155.96969696969697,14.142000000000001,,2.4,,3.7,,8.4,343.3979591836735,12.163636363636364,1014.4444444444445,
2023-05-09,,,20.96888888888889,110.52222222222223,14.496666666666668,,1.1,,1.7,,3.7,315.76666666666665,11.067777777777778,1017.7377777777778,
2023-05-10,,,17.915981735159818,188.84931506849315,15.143181818181818,,0.5,,0.8,,5.6,134.90366972477065,16.30593607305936,1016.561214953271,
2023-05-11,,,21.265140845070423,109.49295774647888,15.655985915492959,,1.3,,2.1,,7.8,157.02464788732394,15.720070422535212,1019.8478873239436,
2023-05-12,,,25.62981651376147,106.04587155963303,15.962272727272726,,1.4,,2.4,,10.4,201.13698630136986,16.020091324200912,1018.293607305936,
2023-05-13,,,22.517408906882594,197.9068825910931,15.836693548387096,,0.9,,1.4,,5.9,167.76209677419354,15.129838709677419,1014.2076923076922,
2023-05-14,,,16.417142857142856,188.55,16.02642857142857,,0.9,,1.3,,6.3,231.275,16.026785714285715,1009.550357142857,
2023-05-15,,,17.529545454545456,140.14772727272728,15.897358490566038,,0.6,,1.0,,10.4,229.3056603773585,16.629056603773584,1009.2215094339623,
2023-05-16,,,11.703960396039603,183.31683168316832,15.609900990099009,,0.5,,0.7,,11.2,195.52742616033754,17.80590717299578,1011.1962025316456,
2023-05-17,,,,,,,0.1,,0.2,,2.5,222.24822695035462,19.046808510638296,1014.9804964539007,
2023-05-18,,,,,,,0.1,,0.2,,1.2,260.4552845528455,19.412195121951218,1011.0854609929078,
2023-05-19,,,,,,,,,,,,,,1007.2787709497206,
2023-05-20,,,,,,,,,,,,,,,
2023-05-21,,,12.81344537815126,221.1596638655462,24.505882352941175,,0.1,,0.2,,1.4,169.0764331210191,19.871337579617837,1007.5216560509554,
2023-05-22,,,16.217957746478874,199.8556338028169,18.50457746478873,,0.1,,0.1,,2.4,224.99649122807017,19.200350877192985,1007.3512280701754,
2023-05-23,,,11.374642857142858,162.28214285714284,18.65892857142857,,0.6,,0.9,,10.2,190.6042402826855,17.342049469964664,1009.9226148409894,
2023-05-24,,,19.002573529411762,194.875,16.128676470588236,,0.5,,0.9,,4.3,198.31428571428572,16.968214285714286,1015.3028571428571,
2023-05-25,,,15.681138790035586,212.34875444839858,16.597864768683273,,0.7,,1.1,,5.7,244.38078291814946,17.365836298932386,1017.5829181494662,
2023-05-26,,,18.013732394366198,145.95070422535213,16.628169014084506,,0.6,,1.0,,8.5,206.69718309859155,18.283098591549294,1019.2397887323942,
2023-05-27,,,16.20177304964539,130.72695035460993,16.391489361702128,,0.6,,0.8,,8.5,209.13475177304966,18.694326241134753,1018.8709219858155,
2023-05-28,,,13.613523131672599,142.37722419928826,16.483985765124554,,0.7,,1.2,,8.6,221.03191489361703,19.222695035460994,1014.5773049645389,
2023-05-29,,,11.126501766784452,136.9964664310954,16.285159010600704,,0.7,,1.1,,8.8,145.28975265017667,18.236395759717315,1011.1667844522968,
2023-05-30,,,20.997552447552447,190.37762237762237,16.762237762237763,,0.9,,1.5,,9.1,52.83916083916084,17.88076923076923,1011.8108391608392,
2023-05-31,,,21.793617021276596,78.98305084745763,17.958510638297874,,1.4,,2.1,,9.1,180.59322033898306,18.344680851063828,1012.0666666666666,
2023-06-01,,,21.74330985915493,183.2394366197183,18.495774647887323,,1.2,,1.9,,4.2,224.6056338028169,17.609859154929577,1007.9415492957747,
2023-06-02,,,21.610830324909745,184.1985559566787,18.54404332129964,,0.7,,1.0,,5.0,125.61010830324909,20.687364620938627,1001.3400722021661,
2023-06-03,,,26.11672473867596,138.794425087108,19.151916376306623,,0.6,,0.9,,7.6,203.89198606271776,19.865505226480835,1007.3672473867597,
2023-06-04,,,31.022261484098937,167.67491166077738,18.242756183745584,,0.5,,0.8,,8.0,252.7208480565371,21.27102473498233,1009.9766784452297,
2023-06-05,,,30.249300699300697,173.16783216783216,17.826923076923077,,0.5,,0.8,,5.8,247.94055944055944,21.24090909090909,1010.3874125874125,
2023-06-06,,,33.45492957746479,147.94718309859155,17.225704225352114,,0.6,,1.1,,7.0,207.33450704225353,19.050352112676055,1007.4869718309859,
2023-06-07,,,35.719858156028366,108.19858156028369,16.715602836879434,,0.8,,1.5,,11.6,204.7836879432624,18.500709219858155,1008.6269503546099,
2023-06-08,,,30.97711267605634,131.90140845070422,16.275352112676057,,0.8,,1.1,,8.7,197.16197183098592,18.275352112676057,1006.3457746478873,
2023-06-09,,,25.633333333333333,50.276729559748425,15.995625,,0.7,,1.0,,10.7,207.22641509433961,18.161635220125785,1003.851572327044,
2023-06-10,,,20.079225352112676,105.92957746478874,16.289788732394367,,0.6,,1.0,,7.0,210.0387323943662,19.048239436619717,1006.9700704225352,
2023-06-11,,,23.42508960573477,135.9784946236559,16.796057347670253,,1.1,,1.7,,6.3,165.59642857142856,19.237857142857145,1006.3449999999999,
2023-06-12,,,14.773665480427045,149.30960854092527,17.19679715302491,,0.5,,0.8,,6.6,124.40569395017793,19.173665480427047,1006.1338078291814,
2023-06-13,,,21.882625482625485,113.99227799227799,18.28115384615385,,0.3,,0.6,,7.0,182.86923076923077,20.405,1004.5450000000001,
2023-06-14,,,22.829577464788734,179.6338028169014,18.682394366197183,,0.3,,0.7,,5.4,192.3122807017544,20.106666666666666,1005.9842105263158,
2023-06-15,,,23.662105263157894,198.86666666666667,19.031228070175437,,0.3,,0.6,,4.2,211.2,19.893333333333334,1008.8726315789474,
2023-06-16,,,32.079787234042556,156.83333333333334,18.99148936170213,,0.7,,1.4,,8.9,212.98581560283688,20.672695035460993,1012.2726950354611,
2023-06-17,,,28.08041958041958,104.15384615384616,17.811888111888113,,0.8,,1.3,,11.7,198.3111888111888,20.477272727272727,1011.8825174825175,
2023-06-18,,,31.470967741935482,153.2688172043011,16.920071684587814,,0.6,,0.9,,6.8,187.89285714285714,20.252857142857142,1007.4225,
2023-06-19,,,38.880782918149464,141.87900355871886,18.194306049822064,,0.8,,1.3,,10.4,50.65836298932384,21.287188612099644,1007.9555160142348,
2023-06-20,,,92.0,37.0,19.9,,0.5,,0.6,,5.3,33.0,20.9,1008.8,
2023-06-21,,,26.707089552238806,172.16044776119404,20.906319702602232,,1.9,,3.2,,9.3,213.19702602230484,20.738661710037174,1002.8657992565056,
2023-06-22,,,24.98857142857143,207.21428571428572,20.058214285714286,,1.0,,1.5,,6.1,139.89679715302492,20.93594306049822,1003.2149466192171,
2023-06-23,,,25.333067729083666,185.0996015936255,19.806746031746034,,0.7,,1.4,,7.9,176.4183266932271,21.715537848605578,1009.7521912350597,
2023-06-24,,,20.799651567944252,203.71080139372822,20.15261324041812,,0.6,,1.1,,6.4,147.83275261324042,20.761324041811847,1015.6432055749128,
2023-06-25,,,17.128873239436622,183.26408450704224,20.754929577464786,,0.4,,0.7,,3.3,226.8842105263158,21.543508771929822,1014.6175438596491,
2023-06-26,,,9.491071428571429,190.89285714285714,20.639285714285712,,0.9,,1.5,,5.1,247.07142857142858,21.40892857142857,1011.35,
2023-06-27,,,8.64390243902439,196.9512195121951,18.192682926829267,,0.8,,1.4,,8.0,214.09756097560975,20.60731707317073,1011.7447368421053,
2023-06-28,,,15.467424242424244,114.18560606060606,17.56754716981132,,0.6,,1.1,,9.5,219.9056603773585,20.61584905660377,1009.5196226415095,
2023-06-29,,,15.436524822695036,162.37234042553192,16.834397163120567,,1.3,,2.0,,10.2,201.32155477031802,21.22473498233216,1004.6611307420494,
2023-06-30,,,8.04782608695652,196.67391304347825,16.015217391304347,,1.3,,1.9,,8.4,199.33333333333334,19.63550724637681,1001.473188405797,
2023-07-01,,,30.064804469273746,192.89944134078212,17.563333333333333,,1.0,,1.3,,4.8,143.73743016759778,21.04413407821229,1007.7407821229051,
2023-07-02,,,36.14028268551237,174.38162544169612,17.52614840989399,,0.7,,1.1,,10.1,202.25441696113074,21.069257950530037,1008.2883392226148,
2023-07-03,,,56.60982456140351,125.79649122807018,18.689473684210526,,0.6,,1.0,,5.6,105.92280701754386,21.46421052631579,1007.3708771929824,
2023-07-04,,,48.99893992932862,164.0,19.759010600706713,,0.7,,1.1,,4.0,172.91519434628975,22.58515901060071,1004.0194346289753,
2023-07-05,,,33.59222614840989,165.19434628975264,18.890106007067136,,1.1,,1.7,,10.4,209.62190812720848,22.892226148409893,996.1901060070671,
2023-07-06,,,25.870833333333334,196.64930555555554,17.237499999999997,,1.2,,1.6,,9.8,201.69444444444446,21.178472222222222,1002.7624999999999,
2023-07-07,,,33.62269503546099,168.30141843971631,15.661347517730496,,1.3,,1.8,,7.1,197.63829787234042,19.618794326241133,1004.3510638297872,
2023-07-08,,,40.128975265017665,176.42756183745584,17.03462897526502,,1.2,,2.2,,4.5,153.38162544169612,20.031802120141343,1004.0134275618374,
2023-07-09,,,19.51418439716312,184.15602836879432,17.661347517730498,,1.2,,1.7,,9.3,171.7218309859155,20.871478873239436,1004.7260563380282,
2023-07-10,,,16.48926829268293,128.71219512195123,16.65776699029126,,1.0,,2.0,,10.4,196.11707317073171,20.733170731707318,1005.9570731707317,
2023-07-11,,,11.29051724137931,111.41379310344827,16.711111111111112,,0.9,,1.4,,8.5,195.52586206896552,20.27758620689655,1007.1594827586207,
2023-07-12,,,13.19014598540146,154.3832116788321,15.757299270072993,,0.8,,1.3,,9.2,211.02554744525548,21.477007299270074,1006.4364963503649,
2023-07-13,,,21.09719298245614,158.09473684210528,14.819298245614036,,0.8,,1.3,,8.1,199.61754385964912,20.255087719298245,1006.8631578947368,
2023-07-14,,,18.685454545454547,103.05454545454545,13.843181818181819,,1.5,,2.3,,13.6,208.94545454545454,21.667272727272728,1003.6563636363636,
2023-07-15,,,,,,,,,,,,,,,
2023-07-16,,,45.62605042016807,169.57142857142858,14.250420168067226,,0.8,,1.5,,6.2,194.7983193277311,0.0,1010.7008403361344,
2023-07-17,,,33.71791666666667,206.725,15.461825726141079,,0.9,,1.3,,9.2,195.2780082987552,,1012.6423236514522,
2023-07-18,,,26.538333333333334,187.03333333333333,16.04273858921162,,1.0,,1.5,,6.7,158.66390041493776,,1012.0390041493775,
2023-07-19,,,27.5484,214.476,16.44541832669323,,1.1,,1.7,,6.8,53.156,16.72482269503546,1008.1072289156627,
2023-07-20,,,23.387857142857143,152.29642857142858,17.441428571428574,,0.8,,1.3,,1.9,184.55357142857142,,1009.7439285714286,
2023-07-21,,,30.7,113.0,18.0,,0.3,,0.5,,0.7,316.0,,1011.4,
2023-07-22,,,22.15824561403509,176.99298245614034,17.717543859649123,,0.6,,1.0,,4.1,196.26760563380282,22.159507042253523,1015.2090592334495,
2023-07-23,,,14.58256227758007,145.9288256227758,17.081850533807827,,0.9,,1.5,,10.0,199.86170212765958,22.483333333333334,1011.5216312056737,
2023-07-24,,,22.877972027972028,104.65734265734265,16.18041958041958,,1.0,,1.8,,9.9,202.58041958041957,21.82062937062937,1010.4870629370629,
2023-07-25,,,27.536140350877194,139.06315789473683,15.46,,0.6,,1.0,,8.6,200.27272727272728,21.41153846153846,1013.8895104895106,
2023-07-26,,,20.187368421052632,144.4701754385965,15.308421052631578,,0.4,,0.6,,6.6,201.38947368421051,22.11122807017544,1015.5936842105264,
2023-07-27,,,17.61766784452297,169.34982332155477,15.650883392226147,,0.5,,0.8,,5.8,209.53684210526316,23.013333333333335,1014.8575438596492,
2023-07-28,,,16.33274647887324,192.21830985915494,16.13661971830986,,0.6,,0.9,,3.9,196.21830985915494,24.413380281690138,1014.6588028169014,
2023-07-29,,,25.008960573476703,182.9426523297491,17.048387096774192,,0.9,,1.4,,2.9,237.7347670250896,24.837275985663084,1014.9845878136201,
2023-07-30,,,24.549624060150375,172.86466165413535,18.221348314606743,,0.7,,1.2,,5.1,224.95149253731344,25.06902985074627,1014.0085820895522,
2023-07-31,,,24.937762237762236,132.64685314685315,18.627272727272725,,0.5,,0.8,,3.6,234.13240418118468,25.565505226480838,1012.954355400697,
2023-08-01,,,24.301423487544483,150.76156583629893,18.47508896797153,,0.6,,0.9,,4.0,184.1418439716312,24.95177304964539,1011.5751773049645,
2023-08-02,,,34.87314487632509,157.0565371024735,19.976325088339223,,0.8,,1.1,,4.4,219.41549295774647,26.087676056338026,1008.6165492957746,
2023-08-03,,,42.74172661870504,133.5071942446043,19.584172661870504,,1.0,,1.4,,6.5,230.76618705035972,25.218705035971222,1006.8014388489208,
2023-08-04,,,37.61017543859649,160.9859649122807,18.69017543859649,,1.1,,1.5,,5.2,247.2,25.354035087719296,1005.0442105263157,
2023-08-05,,,31.879078014184397,132.75531914893617,18.81737588652482,,1.2,,1.9,,4.0,249.97163120567376,26.579787234042552,1001.1400709219859,
2023-08-06,,,28.30421052631579,117.51228070175439,23.216842105263158,,1.0,,1.7,,8.1,132.7122807017544,27.632280701754386,998.7252631578948,
2023-08-07,,,23.11766784452297,226.6113074204947,27.48445229681979,,1.3,,2.2,,10.8,87.96819787985866,28.677031802120144,999.2272084805653,
2023-08-08,,,18.12456140350877,215.86666666666667,28.59684210526316,,1.6,,2.1,,11.2,168.80701754385964,27.7340350877193,1002.1368421052632,
2023-08-09,,,11.882296650717704,202.17224880382776,28.173684210526318,,1.7,,2.4,,11.7,187.39712918660288,26.296172248803828,1002.2200956937799,
2023-08-10,,,25.44662576687117,100.41717791411043,27.202439024390245,,7.3,,9.2,,0.0,309.24074074074076,4.292592592592592,992.8628048780488,
2023-08-11,,,17.781754385964913,69.58947368421053,25.431578947368422,,1.3,,2.0,,,288.95438596491226,9.448771929824561,1002.2150877192983,
2023-08-12,,,18.79785714285714,168.27142857142857,25.304285714285715,,0.5,,0.8,,,206.79285714285714,20.784285714285716,1004.3800000000001,
2023-08-13,,,19.328214285714285,217.41071428571428,25.6975,,0.7,,1.1,,7.1,96.6117216117216,25.14029304029304,1005.4453571428572,
2023-08-14,,,26.13886925795053,194.31095406360424,26.939575971731447,,0.9,,1.3,,10.7,155.1696113074205,26.414487632508834,1006.0282685512367,
2023-08-15,,,13.847887323943663,185.13028169014083,26.746478873239436,,1.6,,2.4,,11.4,168.98591549295776,26.27323943661972,1004.4140845070422,
2023-08-16,,,13.984265734265735,185.13986013986013,26.837062937062935,,1.3,,2.0,,5.4,107.1013986013986,25.39895104895105,1004.8797202797202,
2023-08-17,,,23.473239436619718,118.0,26.067605633802817,,1.1,,1.5,,7.9,86.6013986013986,25.34090909090909,1005.9090909090909,
2023-08-18,,,22.255594405594408,145.65034965034965,26.40944055944056,,0.7,,1.0,,6.5,135.3916083916084,25.966433566433565,1007.2398601398601,
2023-08-19,,,15.427622377622379,122.06643356643356,26.373426573426574,,0.8,,1.3,,6.3,139.77972027972027,26.784965034965033,1010.2972027972028,
2023-08-20,,,20.365964912280702,120.03508771929825,26.055087719298246,,0.6,,1.2,,5.8,147.32631578947368,27.24350877192982,1011.7,
2023-08-21,,,9.3,82.0,26.8,,0.2,,0.3,,2.8,50.0,26.3,1011.8,
2023-08-22,,,9.90801393728223,119.50871080139373,26.653658536585368,,0.6,,0.9,,8.4,212.62369337979095,27.405226480836237,1006.8519163763066,
